"swt","sr","st100","st255","sm100","sm255","doc_gwlf","cyday"
6.637812,19.83333333,7.755,9.959166667,0.415541667,0.41,10.486,0.994521895368273
6.846021,6.75,7.832083283,9.91125,0.413916667,0.410916667,11.555,0.996194698091746
7.348328,3.541666667,8.080000083,9.865416667,0.419333333,0.411083333,11.449,0.997564050259824
7.382527,3.625,8.340416792,9.832083333,0.427625,0.414,10.811,0.998629534754574
7.157424,27.08333333,8.373750146,9.805,0.425125,0.416791667,9.957,0.999390827019096
7.082639,23.5,8.16541675,9.759166667,0.4215,0.417875,9.879,0.999847695156391
6.710371,5.875,7.84874995,9.727916667,0.419458333,0.418,9.812,1
6.45975,27.75,7.519583233,9.684166667,0.419166667,0.418,9.229,0.999847695156391
6.329876,31.95833333,7.161249963,9.632083333,0.418125,0.418,9.31,0.999390827019096
6.174226,20.95833333,6.667499938,9.57375,0.416875,0.418,8.986,0.998629534754574
6.06256,28.83333333,6.342499938,9.502916667,0.414625,0.418,8.715,0.997564050259824
6.139129,11.83333333,6.434166592,9.432083333,0.413,0.418,7.75,0.996194698091745
6.349494,4.666666667,6.627916629,9.050833333,0.414833333,0.417,9.761,0.999847695156391
6.16161,31.16666667,6.921666567,9.005,0.42,0.417,10.317,0.999390827019096
6.021379,23,6.990416667,8.955,0.420583333,0.417,9.541,0.998629534754574
5.997972,18,6.919583146,8.91125,0.420666667,0.417833333,9.262,0.997564050259824
6.068782,15.04166667,6.957083208,8.8675,0.418916667,0.418,9.478,0.996194698091746
5.929804,29,7.102916667,8.827916667,0.419708333,0.418,9.053,0.994521895368273
6.075843,3.333333333,7.161249888,8.794583333,0.424041667,0.418375,6.593,0.992546151641322
5.991282,24.58333333,7.255,8.755,0.426166667,0.420083333,8.948,0.99026806874157
6.317876,3.5,7.277916667,8.72375,0.426375,0.421333333,7.057,0.987688340595138
6.118033,34.25,7.434166617,8.705,0.426958333,0.42275,8.51,0.984807753012208
6.040577,11.16666667,7.348749925,8.659166667,0.424625,0.423833333,8.307,0.981627183447664
5.919205,37.20833333,7.302916667,8.6425,0.422916667,0.424,8.282,0.978147600733806
5.659884,27.70833333,7.14874995,8.605,0.422458333,0.424,8.073,0.974370064785235
5.36809,9.708333333,6.748749938,8.5675,0.422041667,0.424,7.809,0.970295726275996
5.298263,19.125,6.438333221,8.52375,0.427,0.424333333,7.472,0.965925826289068
5.043082,41.41666667,6.267499975,8.482083333,0.425666667,0.425,7.441,0.961261695938319
4.934341,36.66666667,6.044583271,8.43,0.422625,0.425,7.16,0.956304755963035
4.834362,42.75,5.77999995,8.373750313,0.419416667,0.425,6.998,0.951056516295154
4.717666,14.08333333,5.509166592,8.317500125,0.41625,0.424708333,7.183,0.945518575599317
4.6856,32.91666667,5.215416579,8.244583333,0.413333333,0.424,6.432,0.939692620785908
4.654338,40.83333333,5.07375,8.18,0.411916667,0.424,6.556,0.933580426497202
4.651751,17.08333333,4.990416667,8.115417021,0.410083333,0.42325,7.34,0.927183854566787
4.66015,16.33333333,4.996666667,8.038333333,0.408458333,0.423,6.677,0.92050485345244
4.581324,37.04166667,5.142499875,7.975833333,0.406875,0.4225,7.239,0.913545457642601
4.741414,18.125,5.344583296,7.915416429,0.404916667,0.422,6.379,0.90630778703665
4.71678,37.125,5.667499938,7.863333283,0.40375,0.4215,7.26,0.898794046299167
4.786398,26.20833333,5.884166592,7.815416667,0.4025,0.421,6.714,0.891006524188368
4.508703,47.125,6.075833333,7.77375,0.401083333,0.420541667,6.604,0.882947592858927
4.068541,42.58333333,6.000833283,7.740416667,0.400375,0.42,6.845,0.874619707139396
4.048763,54.79166667,5.834166629,7.698749963,0.399458333,0.419583333,7.044,0.866025403784439
3.861495,53.375,5.704999888,7.6549997,0.399,0.419,7.146,0.857167300702112
3.425604,54.41666667,5.521666654,7.607083321,0.398083333,0.418791667,7.076,0.848048096156426
3.339904,50.625,5.271666579,7.56125,0.397541667,0.418,6.754,0.838670567945424
3.598991,53.375,5.027916654,7.507083333,0.396666667,0.418,6.282,0.829037572555042
3.443668,65.70833333,4.7987499,7.446666617,0.396416667,0.417083333,6.66,0.819152044288992
3.563033,45.45833333,4.540416654,7.386249813,0.395791667,0.417,6.448,0.809016994374947
3.607272,47.66666667,4.505,7.325833333,0.395,0.416541667,6.301,0.798635510047293
3.659094,58.16666667,4.559166667,7.265416667,0.393875,0.416,6.223,0.788010753606722
3.661915,49.04166667,4.646666417,7.200833296,0.392916667,0.415916667,6.205,0.777145961456971
3.703386,39,4.675833133,7.144583096,0.391625,0.415,6.245,0.766044443118978
3.707275,55.75,4.832083283,7.0925,0.390083333,0.415,6.343,0.754709580222772
3.732398,38.66666667,4.911249738,7.046666667,0.388666667,0.414333333,6.5,0.743144825477394
3.773453,64.33333333,4.9675,6.99875,0.387916667,0.414,6.722,0.731353701619171
3.838492,75.5,5.100833271,6.955,0.387166667,0.413625,6.792,0.719339800338651
3.84105,63.70833333,5.246666667,6.907083046,0.388916667,0.413,6.692,0.707106781186548
3.971537,12.25,5.315416667,6.873749888,0.388083333,0.413,5.895,0.694658370458997
3.86037,84.29166667,5.4174998,6.84875,0.389791667,0.41225,5.686,0.681998360062498
3.927218,38.58333333,5.423749813,6.805,0.391,0.412,5.977,0.669130606358858
4.13809,21.95833333,5.627916629,6.784166667,0.391,0.412,6.232,0.656059028990507
4.140323,86.5,5.954999938,6.755,0.392458333,0.411333333,6.359,0.642787609686539
4.03537,80.45833333,6.032083333,6.755,0.393,0.411,6.157,0.629320391049838
4.027809,89.04166667,5.911249925,6.72375,0.393833333,0.411,6.213,0.615661475325658
4.037861,47.29166667,5.77375,6.705,0.3955,0.411,6.398,0.601815023152048
4.055945,67.83333333,5.702916567,6.694583271,0.400291667,0.410625,7.243,0.587785252292473
4.137605,88.20833333,5.621666567,6.6549997,0.402041667,0.41,7.114,0.573576436351046
4.365272,32.375,5.665416579,6.650833058,0.4035,0.41,7.216,0.559192903470747
4.335514,99.45833333,5.919583271,6.605,0.404666667,0.41,7.039,0.544639035015027
4.372171,54.875,5.942499863,6.605,0.405,0.41,6.457,0.529919264233205
4.560126,35.66666667,5.936249863,6.605,0.405458333,0.41,7.316,0.515038074910054
4.548698,86.29166667,6.002916667,6.563333333,0.408833333,0.41,6.371,0.5
4.249619,102.4166667,5.865416604,6.555,0.409791667,0.41,5.97,0.484809620246337
4.180044,94.625,5.598749963,6.555,0.409416667,0.41,5.919,0.469471562785891
4.165488,92.625,5.386249938,6.509166667,0.41,0.41,6.179,0.453990499739547
4.268125,52.70833333,5.436249913,6.505,0.41,0.410583333,5.882,0.438371146789077
4.55121,57.25,5.734166592,6.46125,0.41,0.411,6.948,0.422618261740699
4.954786,27.08333333,6.084166604,6.455,0.413291667,0.411,5.995,0.4067366430758
4.962332,119.75,6.421666604,6.455,0.42,0.411375,6.386,0.390731128489274
4.995541,95.41666667,6.51125,6.455,0.41975,0.412125,6.719,0.374606593415912
5.054937,120.1666667,6.519583333,6.455,0.41925,0.413,6.237,0.3583679495453
5.13746,108.4583333,6.509166667,6.455,0.417916667,0.413041667,6.226,0.342020143325669
5.265464,63.95833333,6.507083333,6.455,0.420458333,0.414,6.388,0.325568154457157
5.326307,141.25,6.402916617,6.455,0.42125,0.414666667,5.915,0.309016994374947
5.189459,142.375,6.173749963,6.455,0.418416667,0.415,5.711,0.292371704722737
5.175243,150.5416667,5.915416617,6.455,0.415708333,0.415,5.672,0.275637355816999
5.211307,106.0833333,5.8175,6.440416579,0.413083333,0.415,5.707,0.258819045102521
5.321691,142.2916667,5.74875,6.4049997,0.410166667,0.415,5.804,0.241921895599668
5.443253,166.0416667,5.682083158,6.4049997,0.407166667,0.415,5.961,0.224951054343865
5.532211,113.625,5.684166542,6.392499775,0.404625,0.415,6.183,0.207911690817759
5.601474,100.9583333,5.848749963,6.355,0.402208333,0.415,6.392,0.190808995376545
5.702155,148.875,6.084166617,6.355,0.400083333,0.414041667,6.438,0.17364817766693
5.723106,135.4166667,6.177916504,6.355,0.397833333,0.414,6.812,0.156434465040231
5.739729,159.2916667,6.213333296,6.355,0.39525,0.414,5.977,0.139173100960066
5.692676,163.0416667,6.277916667,6.355,0.393291667,0.413291667,5.769,0.121869343405147
5.631475,42.66666667,6.192499938,6.355,0.391625,0.413,5.408,0.104528463267653
5.649605,164.9166667,6.063333333,6.355,0.392083333,0.413,5.453,0.0871557427476581
5.798449,135.875,6.075833333,6.355,0.392541667,0.412208333,5.341,0.0697564737441255
5.996675,88.5,6.248749925,6.355,0.393541667,0.412,6.874,0.052335956242944
6.00741,117.375,6.457083258,6.355,0.398833333,0.412,6.645,0.0348994967025011
6.078906,38.54166667,6.482083333,6.355,0.402458333,0.412,6.825,0.0174524064372834
5.969371,189.5833333,6.502916667,6.355,0.405625,0.411708333,6.305,6.12323399573677e-17
6.049904,49.875,6.505,6.355,0.406125,0.411,6.697,-0.0174524064372835
6.413669,58.83333333,6.5425,6.355,0.40725,0.411,7.148,-0.0348994967025007
6.329843,119.75,6.721666604,6.355,0.4105,0.411,6.368,-0.0523359562429436
6.64814,128.6666667,6.927916604,6.355,0.410666667,0.411,6.049,-0.0697564737441253
6.707745,153.875,7.217499925,6.377916529,0.409583333,0.411,5.799,-0.0871557427476582
6.92827,209.4166667,7.488333296,6.4049997,0.407208333,0.411,5.924,-0.104528463267653
7.200808,230.9583333,7.61749995,6.421666467,0.405041667,0.411,5.931,-0.121869343405147
7.393255,231.5833333,7.713333333,6.455,0.40225,0.411,5.977,-0.139173100960065
7.541349,238.9166667,7.7925,6.48,0.399416667,0.411,6.076,-0.156434465040231
7.518607,227.125,7.865416604,6.505,0.396666667,0.410625,5.594,-0.17364817766693
7.480175,201.625,7.925833158,6.544583333,0.39475,0.41,5.936,-0.190808995376545
7.477965,203.0833333,7.829999963,6.559166667,0.3935,0.41,5.402,-0.207911690817759
7.561217,71.83333333,7.692499838,6.605,0.394,0.41,5.876,-0.224951054343865
7.647799,74.95833333,7.713333246,6.611249963,0.394,0.409708333,5.961,-0.241921895599668
7.808891,169.7083333,7.890416579,6.6549997,0.394583333,0.409,5.769,-0.258819045102521
7.930361,189.2083333,7.89249995,6.671666467,0.394708333,0.409,6.153,-0.275637355816999
8.100606,249.625,7.852916629,6.705,0.393583333,0.409,6.199,-0.292371704722737
8.272479,264.8333333,7.975833317,6.73,0.392458333,0.408583333,6.269,-0.309016994374947
8.468488,261.875,8.117500396,6.755,0.390791667,0.408,6.394,-0.325568154457156
8.701514,234.3333333,8.232083333,6.794583333,0.388125,0.408,6.57,-0.342020143325669
8.872984,256.5,8.323750188,6.8175,0.384791667,0.407833333,6.821,-0.3583679495453
9.327833,273.5,8.42375,6.855,0.38175,0.407,7.125,-0.374606593415912
9.640066,261.9583333,8.609166667,6.896666417,0.378791667,0.407,7.55,-0.390731128489274
9.724899,116.9166667,8.83625,6.934166542,0.376541667,0.406416667,5.57,-0.4067366430758
9.248141,249.3333333,8.9675,6.975833333,0.374958333,0.406,5.38,-0.422618261740699
9.361543,250.1666667,8.8675,7.015416667,0.373416667,0.405916667,6.011,-0.438371146789078
9.216032,251.7083333,8.565416667,7.055,0.372,0.405,6.022,-0.453990499739547
8.901758,197.2083333,8.230000146,7.094583333,0.372,0.405,6.623,-0.469471562785891
8.810037,228.1666667,7.973749929,7.105,0.372083333,0.404458333,6.388,-0.484809620246337
8.938607,277.8333333,7.857083258,7.119583246,0.373333333,0.404,6.421,-0.5
8.946408,203.2916667,7.882083171,7.1549997,0.373541667,0.404,6.384,-0.515038074910054
8.848666,65.41666667,7.9049997,7.1549997,0.373333333,0.403041667,6.129,-0.529919264233205
9.012418,151.875,7.936249813,7.159166392,0.38125,0.403,6.18,-0.544639035015027
9.089589,216.3333333,8.125833563,7.205,0.387583333,0.403,6.516,-0.559192903470747
9.081988,82.04166667,8.28625,7.205,0.3975,0.403,6.765,-0.573576436351046
8.985378,198.4166667,8.2675,7.24875,0.412166667,0.403125,7.218,-0.587785252292473
9.166607,287.7083333,8.28,7.255,0.413625,0.404,7.276,-0.601815023152048
9.165825,146.0416667,8.305000042,7.294583333,0.411875,0.404833333,7.054,-0.615661475325658
9.260877,204.875,8.259166667,7.305,0.4105,0.405,6.531,-0.629320391049837
9.442285,65.75,8.386250146,7.327916667,0.411208333,0.405458333,7.507,-0.642787609686539
9.54352,266.3333333,8.59875,7.355,0.41575,0.406083333,6.825,-0.656059028990507
9.574342,239.5833333,8.77375,7.386249813,0.415916667,0.407,6.641,-0.669130606358858
9.717996,259.1666667,8.827916667,7.411249738,0.414125,0.40775,7.082,-0.681998360062498
9.838019,205.5833333,8.938333333,7.455,0.411208333,0.408,7.004,-0.694658370458997
9.894316,72.91666667,9.18625,7.48625,0.407,0.408,6.377,-0.707106781186547
9.911606,234.375,9.315416667,7.521666667,0.404041667,0.408,6.987,-0.719339800338651
9.936882,158.4166667,9.355,7.56125,0.40175,0.408,6.461,-0.73135370161917
9.80253,255.25,9.32375,7.605,0.401,0.408,6.495,-0.743144825477394
9.761692,276.3333333,9.271666667,7.644583096,0.401875,0.408,7.042,-0.754709580222772
9.872118,211.9166667,9.225833333,7.673749813,0.40175,0.407833333,7.411,-0.766044443118978
10.007465,116.4583333,9.2675,7.705,0.400791667,0.407,7.016,-0.777145961456971
10.235255,168.875,9.409166667,7.752916667,0.399541667,0.407,7.065,-0.788010753606722
10.397886,108.2916667,9.607083333,7.784166667,0.398291667,0.407,6.943,-0.798635510047293
10.444599,235.1666667,9.771666667,7.83,0.397083333,0.407,7.372,-0.809016994374947
10.59712,165.25,9.900833333,7.873749888,0.394833333,0.407,7.307,-0.819152044288992
10.792852,221.375,10.02791667,7.919583121,0.392208333,0.407,7.282,-0.829037572555042
10.585921,108.375,10.07166667,7.9675,0.390291667,0.406208333,6.395,-0.838670567945424
10.591764,233.9583333,9.965416667,8.01125,0.388791667,0.406,6.755,-0.848048096156426
10.612824,295.9166667,9.869583333,8.055,0.38875,0.406,7.253,-0.857167300702112
10.611889,115.1666667,9.775833333,8.100833792,0.388541667,0.406,7.247,-0.866025403784439
10.579321,287.2916667,9.67375,8.127916938,0.388958333,0.405541667,7.73,-0.874619707139396
10.314854,132.6666667,9.5925,8.155,0.39275,0.405,8.209,-0.882947592858927
10.417571,213.2083333,9.457083333,8.205,0.399333333,0.405,7.987,-0.891006524188368
10.722193,246.2916667,9.444583333,8.2175,0.401,0.405,7.88,-0.898794046299167
10.82152,88.75,9.552916667,8.255,0.401,0.405,7.221,-0.90630778703665
10.796002,279.4166667,9.632083333,8.275833333,0.403583333,0.405,7.426,-0.913545457642601
10.831955,279.6666667,9.725833333,8.305,0.407541667,0.405,7.564,-0.92050485345244
10.966479,307.6666667,9.809166667,8.350833792,0.407666667,0.405,7.72,-0.927183854566787
11.144937,290.9583333,9.86125,8.373750313,0.406291667,0.405,7.623,-0.933580426497202
11.444312,327.5833333,9.89875,8.405,0.404125,0.405,7.56,-0.939692620785908
11.607665,322.7916667,10.05291667,8.452916667,0.401291667,0.405,7.542,-0.945518575599317
11.91184,332.7083333,10.29875,8.48625,0.39825,0.405,7.569,-0.951056516295154
11.940363,189.7083333,10.60083333,8.53,0.395208333,0.405,7.645,-0.956304755963035
12.013519,257.3333333,10.76958333,8.58,0.392625,0.404416667,7.74,-0.961261695938319
12.24542,329.6666667,10.82791667,8.63,0.389541667,0.404,7.947,-0.965925826289068
12.52986,243.9166667,10.86541667,8.677916667,0.386333333,0.404,8.301,-0.970295726275996
12.718633,129.7083333,11.01958333,8.727916667,0.38375,0.404,8.296,-0.974370064785235
12.85496,192.4166667,11.26541667,8.782083333,0.38175,0.403291667,7.245,-0.978147600733806
13.117744,236,11.43208333,8.838333333,0.379583333,0.403,7.241,-0.981627183447664
13.331689,98.54166667,11.505,8.896666667,0.377541667,0.403,7.541,-0.984807753012208
13.550629,234,11.58416667,8.959166667,0.375541667,0.402583333,7.345,-0.987688340595138
13.608584,214.4583333,11.705,9.019583333,0.373625,0.402,7.239,-0.99026806874157
13.845159,243.875,11.67166667,9.077916667,0.372375,0.402,7.054,-0.992546151641322
14.287357,252.9166667,11.68,9.132083333,0.370333333,0.401458333,7.265,-0.994521895368273
14.630053,209.9583333,11.85916667,9.188333333,0.3685,0.401,7.629,-0.996194698091746
14.765845,127.2083333,12.10083333,9.250833333,0.366625,0.401,7.06,-0.997564050259824
14.877641,295.7083333,12.33208333,9.321666667,0.3655,0.400166667,6.833,-0.998629534754574
14.89836,183.9583333,12.55291667,9.38625,0.364,0.4,6.327,-0.999390827019096
15.050988,235.5416667,12.71958333,9.463333333,0.364,0.39975,6.749,-0.999847695156391
15.146981,124.9583333,12.81541667,9.534166667,0.364166667,0.399,6.817,-1
14.654557,161.625,12.97375,9.609166667,0.364958333,0.399,7.092,-0.999847695156391
14.978658,178.9583333,13.23208333,9.684166667,0.364625,0.398583333,6.543,-0.999390827019096
15.306085,287.625,13.42791667,9.769583333,0.364333333,0.398,7.39,-0.998629534754574
15.480984,258.125,13.57583333,9.850833333,0.3645,0.398,7.427,-0.997564050259824
15.686881,258.4166667,13.77375,9.932083333,0.363666667,0.397416667,7.462,-0.996194698091746
15.846961,261.625,13.855,10.02375,0.362458333,0.397,7.525,-0.994521895368273
15.851462,142.5416667,13.79458333,10.10916667,0.362416667,0.397,6.646,-0.992546151641322
15.598372,102.2916667,13.69458333,10.18625,0.363833333,0.396291667,7.969,-0.99026806874157
15.612746,220.0416667,13.59041667,10.2675,0.365708333,0.396,9.045,-0.987688340595138
15.702568,84.70833333,13.44041667,10.33625,0.366916667,0.396,8.7,-0.984807753012208
15.70334,113.1666667,13.31333333,10.40083333,0.367583333,0.396,9.321,-0.981627183447664
15.569933,69.79166667,13.29666667,10.46958333,0.368375,0.395166667,10.056,-0.978147600733806
15.857402,196.7916667,13.24041667,10.52791667,0.370625,0.395,10.073,-0.974370064785235
15.911194,220.2916667,13.26333333,10.58833333,0.373125,0.395,9.249,-0.970295726275996
16.071925,255.7083333,13.27375,10.64666667,0.374875,0.395,10.146,-0.965925826289068
16.320555,250.7916667,13.22375,10.70916667,0.374875,0.394666667,9.981,-0.961261695938319
15.985205,81.41666667,13.15083333,10.76541667,0.375125,0.394,9.084,-0.956304755963036
15.755579,157.8333333,13.08,10.8175,0.378125,0.394,8.92,-0.951056516295154
15.548387,110,12.9925,10.86541667,0.381916667,0.394,8.956,-0.945518575599317
15.599652,242.7916667,12.87791667,10.90916667,0.3905,0.394,11.137,-0.939692620785908
15.591371,182.0833333,12.91125,10.955,0.392875,0.394,9.973,-0.933580426497202
15.637427,167.375,12.96958333,11.00083333,0.394,0.394,10.891,-0.927183854566787
15.760726,247.9583333,12.97166667,11.04458333,0.393583333,0.394,11.562,-0.92050485345244
15.908352,239.8333333,12.92583333,11.08833333,0.392583333,0.394,11.276,-0.913545457642601
15.864537,254.4583333,12.84875,11.12166667,0.392125,0.394,10.829,-0.90630778703665
16.109136,227.5833333,12.75708333,11.155,0.3915,0.394,10.891,-0.898794046299167
15.805075,128.3333333,12.75291667,11.20291667,0.392333333,0.394,9.204,-0.891006524188368
15.599729,88.41666667,12.82166667,11.23,0.397,0.394,10.209,-0.882947592858927
15.587064,226.5416667,12.84458333,11.25708333,0.399291667,0.394,11.209,-0.874619707139396
15.608838,239.5833333,12.79875,11.305,0.400958333,0.394,12.472,-0.866025403784439
15.713408,145.125,12.73208333,11.33625,0.400625,0.394958333,12.16,-0.857167300702112
15.595951,150.2916667,12.65083333,11.35916667,0.400625,0.395,10.498,-0.848048096156426
15.680826,216.5833333,12.59041667,11.405,0.402916667,0.395,11.758,-0.838670567945424
15.399243,87.125,12.605,11.42166667,0.404666667,0.395541667,9.821,-0.829037572555042
15.249089,202.875,12.66958333,11.455,0.410708333,0.396166667,10.399,-0.819152044288992
15.119819,129.375,12.76958333,11.48,0.415875,0.397375,10.643,-0.809016994374948
15.167288,133.75,12.805,11.505,0.4185,0.399,10.872,-0.798635510047293
15.324037,247.625,12.79041667,11.5425,0.417208333,0.400625,12.217,-0.788010753606722
15.581769,246.125,12.78208333,11.555,0.414083333,0.40175,11.934,-0.777145961456971
15.390155,65,12.77375,11.60083333,0.411125,0.402125,10.091,-0.766044443118978
15.495911,136.5,12.79458333,11.605,0.409208333,0.403,11.195,-0.754709580222772
15.40745,183.0416667,12.93625,11.65083333,0.408,0.403,9.576,-0.743144825477394
15.500265,187.875,13.01125,11.66958333,0.407541667,0.403,12.386,-0.731353701619171
15.546834,167.8333333,13.03416667,11.705,0.406,0.403,12.281,-0.719339800338651
15.794624,235.7083333,13.04041667,11.73625,0.404,0.403,11.807,-0.707106781186548
15.782533,217.9583333,13.11541667,11.755,0.402291667,0.403,11.037,-0.694658370458998
15.820334,165.5833333,13.12583333,11.80291667,0.40025,0.403,11.279,-0.681998360062499
16.380446,213.5416667,13.04458333,11.81333333,0.398208333,0.403,11.362,-0.669130606358858
16.609186,133.375,13.08208333,11.855,0.396541667,0.403,10.916,-0.656059028990508
16.808733,231.0833333,13.2175,11.87791667,0.395208333,0.403,10.49,-0.642787609686539
16.613175,130.75,13.42791667,11.905,0.393791667,0.403,8.738,-0.629320391049837
16.475745,113.75,13.58833333,11.95083333,0.393,0.402541667,10.512,-0.615661475325658
16.477511,193.7916667,13.70708333,11.98416667,0.392166667,0.402,11.068,-0.601815023152048
16.686093,185.8333333,13.77791667,12.02166667,0.391041667,0.402,10.85,-0.587785252292473
16.247934,47.16666667,13.8425,12.05916667,0.398666667,0.402,9.516,-0.573576436351046
16.036987,186.7083333,13.755,12.105,0.408625,0.402,11.639,-0.559192903470747
15.803571,100.4166667,13.62791667,12.14041667,0.409208333,0.402666667,10.397,-0.544639035015027
15.732044,177.5,13.44666667,12.15708333,0.411041667,0.403,10.92,-0.529919264233205
15.482505,182.6666667,13.37375,12.205,0.414083333,0.4035,10.87,-0.515038074910054
15.474136,164.8333333,13.355,12.205,0.414,0.404,11.521,-0.5
15.529679,180.6666667,13.33208333,12.255,0.413625,0.404958333,12.537,-0.484809620246337
15.718242,181.375,13.33208333,12.255,0.412166667,0.405,12.284,-0.469471562785891
15.595745,170.375,13.32166667,12.29875,0.410416667,0.405416667,11.702,-0.453990499739547
15.584086,170.2916667,13.2425,12.305,0.408708333,0.406,11.71,-0.438371146789078
15.577148,148.4583333,13.08833333,12.33416667,0.406583333,0.406,11.341,-0.4226182617407
15.517869,109.7916667,12.93625,12.355,0.405541667,0.406,10.972,-0.4067366430758
15.518815,119.4583333,12.8425,12.355,0.403625,0.406,10.7,-0.390731128489274
15.480608,136.9166667,12.82166667,12.355,0.401541667,0.406,10.782,-0.374606593415912
15.585644,127.875,12.77375,12.36333333,0.398958333,0.405041667,10.336,-0.358367949545301
15.682781,146.8333333,12.76333333,12.405,0.396458333,0.405,9.976,-0.342020143325669
15.580543,185.4166667,12.81333333,12.405,0.393875,0.405,9.598,-0.325568154457157
15.597403,133.5416667,12.91541667,12.405,0.391458333,0.405,9.119,-0.309016994374948
15.609778,122.9583333,13.03,12.405,0.38925,0.405,7.738,-0.292371704722737
15.154411,18.16666667,13.19666667,12.4425,0.392583333,0.40425,5.717,-0.275637355816999
15.058449,105.7083333,13.25083333,12.455,0.417541667,0.404791667,10.267,-0.258819045102521
14.959707,72.625,13.10291667,12.455,0.418625,0.40575,11.38,-0.241921895599668
14.856136,116.5416667,12.93833333,12.47375,0.423625,0.407125,11.119,-0.224951054343865
14.829259,139.2916667,12.87375,12.505,0.422125,0.408708333,11.305,-0.20791169081776
14.822323,149.8333333,12.76125,12.505,0.418916667,0.409875,11.532,-0.190808995376545
14.805275,142.7083333,12.63833333,12.505,0.416,0.41,11.048,-0.17364817766693
14.816615,142.6666667,12.63208333,12.505,0.41325,0.41,11.571,-0.156434465040231
14.87882,120.75,12.655,12.505,0.410791667,0.410833333,11.686,-0.139173100960065
14.773296,31.75,12.67375,12.505,0.408583333,0.410541667,9.221,-0.121869343405147
14.712793,126.8333333,12.705,12.505,0.4075,0.410083333,10.466,-0.104528463267653
6.054075,93.91666667,5.548749913,7.309166667,0.411666667,0.421,5.831,0.573576436351046
6.057013,60.375,5.277916629,7.269583333,0.408291667,0.420666667,5.732,0.559192903470747
6.017758,51.08333333,5.159166392,7.225833333,0.406625,0.42,5.088,0.544639035015027
6.086926,104.2916667,5.113333271,7.177916504,0.406125,0.42,5.819,0.529919264233205
6.025301,112,5.0175,7.12999985,0.405,0.419625,5.749,0.515038074910054
6.197823,13.04166667,4.990416667,7.082083333,0.405583333,0.419,5.66,0.5
6.314686,64.91666667,5.236249938,7.040416667,0.415041667,0.419,5.861,0.484809620246337
6.203117,98.375,5.446666592,7.005,0.41725,0.419,5.961,0.469471562785891
6.156993,42.70833333,5.525833333,6.959166667,0.418,0.419,5.74,0.453990499739547
6.123259,112.5833333,5.484166667,6.938333233,0.418,0.419,5.606,0.438371146789077
6.083574,116.6666667,5.421666467,6.9049997,0.417875,0.419,5.565,0.422618261740699
6.001457,30.54166667,5.338333246,6.863333283,0.416666667,0.419,5.594,0.4067366430758
6.019811,116.625,5.255,6.832083333,0.417,0.419,5.594,0.390731128489274
6.059046,61.08333333,5.344583258,6.805,0.417,0.419,5.335,0.374606593415912
6.042102,118.625,5.459166642,6.757083333,0.418,0.419,5.616,0.3583679495453
6.823769,71.95833333,5.561249975,6.752916667,0.417583333,0.419,5.713,0.342020143325669
6.287045,46.16666667,5.815416604,6.705,0.415708333,0.419,5.203,0.325568154457157
6.387212,72.16666667,6.215416592,6.705,0.414166667,0.419,5.582,0.309016994374947
6.527216,119.7083333,6.615416629,6.705,0.412208333,0.419,5.529,0.292371704722737
6.620346,161.2916667,6.944583258,6.705,0.409583333,0.419,5.487,0.275637355816999
6.672919,152.375,7.096666667,6.705,0.406708333,0.418416667,5.502,0.258819045102521
6.784211,146.7083333,7.119583271,6.705,0.403875,0.418,5.578,0.241921895599668
6.774887,161.5833333,7.240416667,6.707083333,0.401041667,0.418,5.715,0.224951054343865
6.822249,160.9166667,7.177916629,6.752916667,0.39825,0.41725,5.916,0.207911690817759
6.874126,113.7916667,7.069583333,6.755,0.395875,0.417,6.185,0.190808995376545
6.972988,159.0833333,7.098749975,6.755,0.393125,0.416541667,6.519,0.17364817766693
7.088994,114.9583333,7.161249738,6.755,0.390666667,0.416,6.956,0.156434465040231
7.120697,117.2916667,7.215416667,6.755,0.388625,0.415541667,7.508,0.139173100960066
7.189475,131.9166667,7.26125,6.7675,0.386708333,0.415,8.218,0.121869343405147
7.282563,78.91666667,7.321666667,6.805,0.384833333,0.414541667,4.869,0.104528463267653
7.36941,99.25,7.338333333,6.805,0.383666667,0.414,4.7,0.0871557427476581
7.36727,89.33333333,7.355,6.805,0.388666667,0.4135,5.005,0.0697564737441255
7.294769,150.5416667,7.294583333,6.807083333,0.397291667,0.413,5.316,0.052335956242944
7.345197,176.4166667,7.140416617,6.855,0.400208333,0.413,5.252,0.0348994967025011
7.304711,164.5,6.988333321,6.855,0.401,0.413,5.712,0.0174524064372834
7.300575,184.3333333,6.840416592,6.855,0.401,0.412625,5.33,6.12323399573677e-17
7.340287,179.5833333,6.769583333,6.855,0.400625,0.412,5.481,-0.0174524064372835
7.46392,48.66666667,6.76125,6.855,0.403166667,0.412,5.786,-0.0348994967025007
7.640255,126.2916667,6.784166667,6.855,0.409708333,0.412,5.888,-0.0523359562429436
7.72048,135.7083333,6.877916604,6.855,0.409416667,0.412,5.755,-0.0697564737441253
7.791888,193.5833333,7.059166617,6.855,0.4085,0.412,5.684,-0.0871557427476582
7.88966,147.9583333,7.21125,6.855,0.406958333,0.412,5.379,-0.104528463267653
7.774091,174.625,7.255,6.855,0.4055,0.412,5.271,-0.121869343405147
7.780059,187.3333333,7.246666667,6.855,0.405,0.412,5.387,-0.139173100960065
