date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,fdom
2017-10-31,19.658339,86831125.579891,-36.980184,-6.866527,0.158473,11.8554165833333,70.686815125,969.458180833333,53.6666666666667,4.79961864583333,88.875,12.0554165291667,13.422083125,15.4762498958333,17.955417375,0.320291666666667,0.333625,0.325,0.304,0.3,1.35079003128,3.63055,3.04845,12.7341628059441
2017-11-01,19.254843,86517125.579891,-191.818758,-39.00634,0.157162,11.4200001708333,83.5819532083333,969.620711666667,43.875,5.7301615825,102.583333333333,10.7804165458333,11.9262498125,15.1470831666667,17.895,0.317041666666667,0.330375,0.324041666666667,0.304,0,1.40788415,3.44133,2.96002,12.6170665264423
2017-11-02,18.895737,85960125.579892,-248.732272,-45.281226,0.156971,13.9574999791667,87.7281315416667,966.886853333333,93.9583333333333,8.6213483875,89.6666666666667,13.0554166875,12.9470832083333,14.8616666666667,17.8304180833333,0.314958333333333,0.327791666666667,0.324,0.304,0,1.309562486,3.28676,2.88389,12.388140319056
2017-11-03,18.558128,85960125.579892,-207.773018,-36.481597,0.156631,13.5679167708333,87.1833999166667,962.350455833333,74.0833333333333,7.64374347083333,97.2916666666667,13.042916625,13.355416625,14.7741664166667,17.751250375,0.312125,0.325041666666667,0.323541666666667,0.304,0,1.376749646,3.16074,2.81862,12.1892979020979
2017-11-04,18.40918,86220125.579892,-88.911918,-14.119793,0.156494,14.58666675,86.2873184583333,959.40980375,88.3333333333333,4.561529075,61,14.4283332916667,13.9054165833333,14.7720828541667,17.686667,0.314166666666667,0.3225,0.323416666666667,0.304,2.2,0.977029537,3.05733,2.76354,12.245209107299
2017-11-21,15.090989,82485125.579892,-46.096634,-9.724889,0.14016,8.75749998333333,78.3079696666667,966.845595416667,5.25,4.86417221666667,114.833333333333,6.93458322083333,7.7366666,10.0324997083333,15.6929166041667,0.314291666666667,0.32575,0.324083333333333,0.304,0,1.4249190875186,2.55409,2.4614,7.96550503496506
2017-11-22,14.753912,81909125.579892,-195.788462,-39.394323,0.14016,8.96166655416667,79.13517925,963.217765,20.0416666666667,7.76050851666667,114.125,7.344999925,7.73249986666667,9.9866665,15.559583125,0.310791666666667,0.323875,0.324,0.304,0,1.4652325595,2.54188,2.45866,7.92057146525352
2017-11-23,14.479012,82053125.579892,-165.437786,-32.584288,0.14016,10.0929166125,81.2397526666667,964.01557375,47.125,7.38324211666667,103.875,8.98041652916667,8.91999991666667,10.0429163541667,15.4241666666667,0.307833333333333,0.321083333333333,0.324,0.304,0,1.3519574135,2.52973,2.45646,7.72347479785841
2017-11-24,14.267923,81801125.579892,-156.360524,-24.725099,0.14016,10.7762500458333,71.975527625,964.610967916667,77.1666666666667,6.63785320833333,91.375,9.0574999,9.0179165,10.1616666458333,15.3012497916667,0.304333333333333,0.319041666666667,0.323791666666667,0.304,0,1.3884882338,2.51764,2.45469,7.46309559112765
2017-11-25,14.162971,81490125.579892,-58.649866,-11.540144,0.14016,10.9595832083333,79.3840475,964.539197916667,81.5,6.81768958333333,58.4583333333333,9.90125,9.66791658333333,10.3366665625,15.1783333333333,0.303583333333333,0.316958333333333,0.323416666666667,0.304,2.4,0.941272679,2.65372,2.52635,7.35976301354897
2017-11-26,14.035202,81622125.579892,-27.453589,-6.969574,0.14016,7.09708322916667,82.7957405833333,972.79895625,74.4166666666667,4.28870571666667,81.1666666666667,8.30333326666667,9.23458322916667,10.5054163125,15.0658331875,0.330333333333333,0.319791666666667,0.323,0.304,1.8,0.90913870696,2.60585,2.51668,7.13720898164338
2017-11-27,13.787229,80269125.579892,-128.553738,-36.044942,0.137866,5.27833331208333,81.7105574583333,973.441949166667,39.625,5.42180745,104.708333333333,5.1095832875,7.1262498875,10.3637498333333,14.9574999166667,0.323375,0.319541666666667,0.322541666666667,0.304,0,1.1213425276,2.56495,2.5092,7.01720667613639
2017-11-28,13.620524,79106125.579892,-72.290695,-18.508758,0.137866,5.43874995833333,70.570863625,962.09759375,17.7083333333333,5.32059606666667,107.708333333333,4.67833334166667,6.04083327083333,10.005416625,14.842916625,0.315416666666667,0.318,0.321416666666667,0.304,0,1.2057609798,2.52974,2.5034,6.69219607736016
2017-11-29,13.551936,76986125.579892,-3.545236,-1.014064,0.137866,5.1179166125,79.7069011666667,954.635277916667,50.375,5.448270425,74.5416666666667,5.0366666125,5.74083327083333,9.62208316666667,14.7241665,0.313333333333333,0.317208333333333,0.321583333333333,0.304,1.7,0.85572628365,2.49957,2.4985,6.40216997377625
2017-11-30,13.287101,75890125.579892,-101.431304,-29.313757,0.137866,3.68249995416667,78.5782302916667,958.531448333333,16.25,4.047092575,92.5,3.98458333333333,5.34291657916667,9.28666660416667,14.599166625,0.322666666666667,0.318583333333333,0.322,0.304,0,0.9551322602,2.47382,2.49392,6.1105578234266
2017-12-01,13.035811,74259125.579892,-109.423329,-32.301038,0.137866,1.88041663354167,73.2570345833333,957.905052083333,24.0833333333333,6.10769734583333,66.375,2.07416666791667,4.00541662083333,8.84083322916667,14.4679165208333,0.316125,0.318416666666667,0.320458333333333,0.304,0.5,0.7657783835,2.45141,2.48982,5.99132257976401
2017-12-02,12.575075,74367125.579892,-194.965898,-56.447518,0.141484,1.4179166625,65.1514360833333,959.555201666667,65.2083333333333,5.68307503333333,77.1666666666667,1.27416666979167,2.82208333333333,8.30124989583333,14.3304165416667,0.31175,0.3175,0.319583333333333,0.304,0,0.847519962392,2.43142,2.48636,5.85624248587956
2017-12-03,12.258597,73731125.579892,-138.624954,-36.569763,0.185499,2.99499995875,61.8569001666667,968.715765,18.625,5.3015991375,108.166666666667,2.130416654375,3.04500001666667,7.78249996666667,14.1824999583333,0.308666666666667,0.315458333333333,0.318791666666667,0.304,0,1.1620934002,2.41274,2.48405,5.87297646051864
2017-12-04,12.048619,73831125.579892,-86.676843,-21.740879,0.17815,3.0554166375,57.8867070833333,977.2341275,0,4.186580375,103.708333333333,0.286666681083333,2.14083335,7.34291661666667,14.0241665208333,0.307166666666667,0.314166666666667,0.318583333333333,0.304,0,1.1202056322205,2.39991,2.47772,5.94700402972031
2017-12-05,11.903359,73998125.579891,-42.964151,-11.057204,0.276046,3.46166656608333,66.1496308333333,980.000318333333,0,4.15308374166667,101.375,0.0387500019166667,1.48458333333333,6.83041659166667,13.8574999375,0.305916666666667,0.312958333333333,0.318416666666667,0.304,0,1.1034507736,2.38845,2.47157,6.24880739182695
2017-12-06,11.682297,73263125.579891,-98.464427,-29.699764,0.481925,2.77208326375,80.6694016666667,978.53582625,0.625,5.37202985,100.833333333333,-0.113333330166667,1.47625,6.36791660416667,13.6887499166667,0.304666666666667,0.311583333333333,0.318,0.304,0,1.0083103479,2.37704,2.46664,6.31687982954548
2017-12-20,9.246766,71483125.579892,-10.794208,-3.363156,0.270076,4.51583329291667,84.588423125,976.833181666667,76.5833333333333,4.6835786125,51.6666666666667,3.5429166525,3.90541660416667,6.31583323333333,11.6533333333333,0.331375,0.325,0.311,0.304,0,0.59848863713,2.22296,2.45356,6.77460865967373
2017-12-21,9.150803,71679125.579892,-31.084641,-7.317428,0.404639,6.46166658333333,80.8302032083333,980.320620416667,39.9583333333333,3.80786488333333,73.375,5.21583332916667,5.09916662916667,6.34291646666667,11.5241664583333,0.3255,0.324166666666667,0.310416666666667,0.304,0,0.8529788207,2.21235,2.45209,6.5261516171329
2017-12-22,9.097952,71843125.579892,-31.357372,-6.710907,0.288745,7.19083331083333,78.1204447083333,977.335464583333,69.375,4.19177689166667,85.625,4.988749975,5.03458328333333,6.41583333333333,11.4054166666667,0.320291666666667,0.322083333333333,0.3095,0.304,0,1.007853898,2.20178,2.45091,6.17499483419808
2017-12-23,9.027325,71156125.579892,-23.657839,-5.692347,0.282065,6.88666665416667,80.440126875,979.31902875,11.3333333333333,3.680182025,91.6666666666667,4.8429166125,5.26166661666667,6.50333329583333,11.2866664583333,0.316041666666667,0.321041666666667,0.31,0.304,0,1.010733462,2.19127,2.44995,6.03380344187066
2017-12-24,8.922501,70474125.579892,-45.712967,-12.201323,0.321688,4.70541666,85.2450466666667,976.218356666667,17.5,5.61755875416667,93.4583333333333,3.6574999275,4.7574999375,6.53666656666667,11.1720833333333,0.31325,0.319625,0.31,0.304,0,0.9936975695,2.18081,2.44917,5.86879595170458
2017-12-25,8.74696,70668125.579892,-108.309993,-27.756827,0.252525,6.29083326666667,86.6552005,970.18784375,25.9166666666667,9.39362360416667,83.6666666666667,4.749166675,4.78249998333333,6.49083333333333,11.0637498333333,0.311416666666667,0.318291666666667,0.31,0.304,0,0.870140937,2.1704,2.44854,5.69752435427479
2017-12-26,8.607964,70409125.579892,-76.495692,-20.404804,0.252607,6.25541657916667,82.9426827916667,960.558393333333,56.4166666666667,8.39625532083333,70.9583333333333,5.70958328333333,5.54708325833333,6.56791647916667,10.9574999166667,0.309166666666667,0.316041666666667,0.309416666666667,0.304,0,0.8732025002,2.16004,2.44803,5.56620276618546
2017-12-27,8.323301,70571125.579892,-194.72583,-40.107238,0.252556,6.359583275,71.6710777083333,947.788864166667,32.4583333333333,12.5129611375,93.375,6.124166575,5.70958327083333,6.66583333333333,10.8533333333333,0.313875,0.314083333333333,0.308541666666667,0.304,1.4,1.2535686066,2.14973,2.44761,5.53767380900353
2017-12-28,8.253284,70765125.579891,-16.47058,-4.802368,0.266792,3.74291663441667,79.5010994583333,954.494115416667,14.8333333333333,5.09046140833333,88.875,3.63666660416667,4.20541665416667,6.6324998875,10.7533330833333,0.309416666666667,0.312416666666667,0.307583333333333,0.304,0,0.872714623,2.13947,2.44727,5.26350885052451
